-3.273323636363636069e+03,-6.318736363636364331e+03
-3.273323636363636069e+03,-6.118736363636364331e+03
-3.273323636363636069e+03,-5.918736363636364331e+03
-3.273323636363636069e+03,-5.718736363636364331e+03
-3.273323636363636069e+03,-5.518736363636364331e+03
-3.273323636363636069e+03,-5.318736363636364331e+03
-3.273323636363636069e+03,-5.118736363636364331e+03
-3.273323636363636069e+03,-4.918736363636364331e+03
-3.073323636363636069e+03,-3.318736363636363876e+03
-3.073323636363636069e+03,-3.518736363636363876e+03
-3.073323636363636069e+03,-3.718736363636363876e+03
-3.073323636363636069e+03,-3.918736363636363876e+03
-3.073323636363636069e+03,-4.118736363636364331e+03
-3.073323636363636069e+03,-4.318736363636364331e+03
-3.073323636363636069e+03,-4.518736363636364331e+03
-3.073323636363636069e+03,-4.718736363636364331e+03
-3.073323636363636069e+03,-4.918736363636364331e+03
-3.073323636363636069e+03,-5.118736363636364331e+03
-3.073323636363636069e+03,-5.318736363636364331e+03
-3.073323636363636069e+03,-5.518736363636364331e+03
-3.073323636363636069e+03,-5.718736363636364331e+03
-3.073323636363636069e+03,-5.918736363636364331e+03
-3.073323636363636069e+03,-6.118736363636364331e+03
-3.073323636363636069e+03,-6.318736363636364331e+03
-3.073323636363636069e+03,-6.518736363636364331e+03
-2.873323636363636069e+03,-6.918736363636364331e+03
-2.873323636363636069e+03,-6.718736363636364331e+03
-2.873323636363636069e+03,-6.518736363636364331e+03
-2.873323636363636069e+03,-6.318736363636364331e+03
-2.873323636363636069e+03,-6.118736363636364331e+03
-2.873323636363636069e+03,-5.918736363636364331e+03
-2.873323636363636069e+03,-5.718736363636364331e+03
-2.873323636363636069e+03,-5.518736363636364331e+03
-2.873323636363636069e+03,-5.318736363636364331e+03
-2.873323636363636069e+03,-5.118736363636364331e+03
-2.873323636363636069e+03,-4.918736363636364331e+03
-2.873323636363636069e+03,-4.718736363636364331e+03
-2.873323636363636069e+03,-4.518736363636364331e+03
-2.873323636363636069e+03,-4.318736363636364331e+03
-2.873323636363636069e+03,-4.118736363636364331e+03
-2.873323636363636069e+03,-3.918736363636363876e+03
-2.873323636363636069e+03,-3.718736363636363876e+03
-2.873323636363636069e+03,-3.518736363636363876e+03
-2.873323636363636069e+03,-3.318736363636363876e+03
-2.873323636363636069e+03,-3.118736363636363876e+03
-2.873323636363636069e+03,-2.918736363636363876e+03
